Event Name,Start,End,Location,Description,Organizer,Event URL,City
EAChi Presents: Drew McCartor from Pure Earth,"August 09, 2023, 06:00 PM","August 09, 2023, 08:00 PM","303 East Superior Street, Chicago, IL 60611","Please join us Wednesday evening for a presentation from Drew McCarter from Pure Earth!About Drew McCarter & Pure EarthDrew McCartor is the Executive Director of Pure Earth—an international non-profit organization dedicated to reducing lead and mercury poisoning in low- and middle-income countries, a GiveWell-recommended charity, and a grant recipient of Open Philanthropy. Drew is a lawyer and a recognized leader in pollution management and environmental health with 14 years of experience designing and leading diverse programs across Asia, Europe, Africa, and the Americas focused on reducing public health impacts from toxins.Event DetailsThe event will be at 6PM on Wednesday, August 9th in the Baldwin Auditorium  at Northwestern Feinberg's Lurie Research Center, Lurie 1-123. Use the entrance on the corner of Superior St. and Fairbanks Ct.Hope to see you there!Our Code of Conduct: https://eachicago.com/code-of-conduct/",https://www.eventbrite.com/o/ea-chicago-organizers-55612651483,https://www.eventbrite.com/e/eachi-presents-drew-mccartor-from-pure-earth-tickets-689608446427,Chicago
Justice40  Southland Cook County Environmental Equity Forum,"August 28, 2023, 05:30 PM","August 28, 2023, 08:00 PM","501 East 170th Street, South Holland, IL 60473","Justice40 Southland Cook County Environmental Equity ForumJoin us for the Justice40 Southland Cook County Environmental Equity Forum on Monday, August 28, 2023 at 501 East 170th Street, South Holland, IL 60473. This in-person event aims to address environmental disparities and promote equitable solutions in the Southland area of Cook County.At the forum, you'll have the opportunity to engage with local activists, community leaders, and experts in environmental justice. Through panel discussions, and interactive conversation, we will explore ways to ensure that every community has access to clean air, water, and a healthy environment.Whether you're passionate about environmental issues or simply curious to learn more, this forum welcomes everyone. Together, we can create a more just and sustainable future for all. Don't miss out on this important event!",https://www.eventbrite.com/o/maylene-pena-49209692333,https://www.eventbrite.com/e/justice40-southland-cook-county-environmental-equity-forum-tickets-684854366847,Chicago
AEG Chicago 23Q3 Stakeholder Challenge on Grid Modernization,"August 10, 2023, 08:00 AM","August 10, 2023, 12:30 PM","150 North Riverside Plaza, Chicago, IL 60606","AEG CHICAGO STAKEHOLDER CHALLENGEQ3: Grid ModernizationWhen: August 10, 2023 @ 8:00am - 12:30pm CTWhere: Holland & Knight, 150 N Riverside Plaza, Chicago, IL 60606, United StatesABOUT:Four invited speakers present a critical obstacle that needs collaboration and a near term solution: “Regarding Grid Modernization, to achieve Greater Chicago's Carbon & Equity goals, a critical obstacle to collectively overcome in 12 months is __________.”Participants vote on which speaker has articulated the most urgent obstacle. Invited participants are strategically placed into breakout tables to compete on developing a 12 month solution to the selected obstacle. An AEG Task Force is formulated to carry out the selected 12 month solution.Agenda: 8:00am – 8:30am NETWORKING BREAKFAST8:30am – 8:45am WELCOME AND OPENING REMARKSD﻿oug Scott, Chairman, Illinois Commerce CommissionGil C. Quiniones, Chief Executive Officer, ComEd8:45am - 10:00am SPEAKER CHALLENGE Hala Ballouz, President & Chief Executive Officer, Electric Power EngineersJ﻿oshua Davis, President, The Will GroupGrant McEachran, Regulatory Affairs Director, S&C Electric CompanyY﻿ury Lui, Director of Energy & Water Management, Technical Operations, Digital Realty10:00am - 10:15am TASK FORCE UPDATES10:15am - 11:45am BREAKOUT SESSION CHALLENGED﻿iscussion Leader:Ladi Ogunnubi, Senior Manager, Large Customer Strategy & Programs, ComEd M﻿aria Bocanegra, Chief Legal Officer, Port of ClevelandE﻿mma Walker, Vice President, Commercial Development, Endurant EnergyM﻿ark Petri, Grid Security and Resilience Lead, Argonne National LaboratoryL﻿iang Downey, Utility Industry Advisor, MicrosoftDavid Chiesa, Vice President for Global Sales and BD, CTC Global11:45am - 12:30pm CONCLUSION W/ NETWORKINGAEG Stakeholder DinnerWhen: August 9th @ 6:30pm to 8:30pm CTL﻿ocation: Sunda Chicago, 110 W Illinois St, Chicago, IL 60654H﻿ost Sponsors: S&C Electric Company and VeregyL﻿imited to 24  leadersWelcome Remarks:K﻿umar Chandran, Director of Corporate Commercial Strategy, S&C Electric CompanyB﻿ob Smith, Drector of Sales, Central Region, Veregy",https://www.eventbrite.com/o/advanced-energy-group-10723175445,https://www.eventbrite.com/e/aeg-chicago-23q3-stakeholder-challenge-on-grid-modernization-tickets-453857208127,Chicago
Impact Partner Summit,"September 26, 2023, 08:00 AM","September 27, 2023, 07:00 PM","Chicago Athletic Association - The Unbound Collection by Hyatt, 12 South Michigan Avenue, Chicago, IL 60603","A gathering of leaders serving Nonprofit, Education, Sustainability, & Equity, to expand their individual, firm, & client success.",Eventbrite,https://www.eventbrite.com/e/impact-partner-summit-tickets-628856776547,Chicago
"The Vegan Museum at the Parliament of the World's Religions, 2023","August 16, 2023, 01:00 PM","August 16, 2023, 02:00 PM","2301 South Lake Shore Drive, Chicago, IL 60616","The Parliament of the World's Religions returns to Chicago on August 14th-18th, 2023, at the iconic McCormick Place.T﻿he Vegan Museum exhibit will be displayed in the Climate Action Track for the duration of the entire event. This will be in the McCormick Place Lakeside Center, East Building (2301 S Lakeshore Drive).We're thrilled to share that Kay Stepkin, the visionary behind The Vegan Museum, will be a distinguished speaker at the 2023 Parliament of the World’s Religions, on August 16th and 17th. This remarkable opportunity offers The Vegan Museum a unique platform to share its message, extend its reach, and make a meaningful impact on a global scale.The Parliament of the World's Religions stands as the torchbearer for the paramount interfaith gathering of changemakers – a nexus where civic leaders, spiritual luminaries, and grassroots advocates converge. Through its efforts, the Parliament advances a pivotal agenda encompassing religious freedom, environmental stewardship, peace, justice, women's rights, safeguarding the future, and championing Indigenous Peoples' rights.A warm welcome extends to all individuals of faith and goodwill. The Parliament Convenings stand as a pinnacle of interfaith engagement, encapsulating over a century of luminaries including Swami Vivekananda, Susan B. Anthony, UN Messenger of Peace Jane Goodall, His Holiness the XIV Dalai Lama, and a constellation of Nobel Peace Laureates, spiritual stalwarts, and international figures from diverse faith traditions, uniting a kaleidoscope of spiritual beliefs.Registrants are invited to immerse themselves in a multitude of enriching experiences - plenary sessions, enlightening breakout discussions, captivating art exhibits, awe-inspiring performances, a cinematic tapestry of the human spirit, and endless avenues to connect with fellow champions of justice, peace, and sustainability. General admission, day passes, group packages, and student rates are available at 2023PoWR.org.Be part of this living legacy, as we journey together towards a world marked by unity, understanding, and shared purpose.F﻿or more information, please visit: https://parliamentofreligions.org/parliament/2023-chicago/",https://www.eventbrite.com/o/the-vegan-museum-14202666573,https://www.eventbrite.com/e/the-vegan-museum-at-the-parliament-of-the-worlds-religions-2023-tickets-691403084237,Chicago
R1 SWOT Workshop - Natural Resources & Climate,"August 28, 2023, 08:30 AM","August 28, 2023, 10:30 AM","725 North Lyford Road, Rockford, IL 61107","Where do I park?Please park in the north parking lot.R1 Planning Council is hosting six SWOT workshops designed to gather input from residents to find out their perceptions about the Northern Illinois region. R1 uses feedback from this workshop to guide local policymakers as they update federally-required planning documents that steer progress in the area’s transportation, economic development, and climate needs. These documents include the Comprehensive Economic Development Strategy (CEDS), Metropolitan Transportation Plan (MTP), and the new Climate Action Plan (CAP).",https://www.eventbrite.com/o/region-1-planning-council-34387171945,https://www.eventbrite.com/e/r1-swot-workshop-natural-resources-climate-tickets-665712783857,Chicago
2023 CCL Great Lakes Regional Conference,"September 09, 2023, 09:00 AM","September 09, 2023, 05:00 PM","Madeleva Ave, Notre Dame, IN 46556","Join us on Saturday, September 9, 9:00 am-5:00 pm ET, for the first in-person Great Lakes Regional Conference since 2019! The conference will take place on the campus of Saint Mary’s College in Notre Dame, IN. We will have a welcome reception on Friday, September 8, 7:00-9:00 pm, at Bistro 933 in the Hilton Garden Inn, 53995 State Highway 933, South Bend, IN 46637. Light appetizers will be provided, with a cash bar. REGISTRATION (Includes coffee and lunch on Saturday) Early Bird Registration (by August 8) $60Regular Registration (after August 8) $70Student Registration $25D﻿onations are appreciated to help cover costs for students and others needing financial assistance! F﻿or registration waivers or discounts, please email greatlakes-rc@citizensclimatelobby.org. LODGING INFORMATIONReserve lodging now in one of our room blocks at the Inn at Saint Mary’s or the Hilton Garden Inn South Bend. The room blocks are for Friday, September 8 only, but you may add nights before or after at the same rate if availability allows. These room blocks are only being held for CCL through August 8. The Inn at Saint Mary’s includes a free breakfast for registered guests from 6:30-9:30 am.Both hotels are an easy 5 minute walk to the conference facility.Both hotels are offering a rate of $179 for two queen beds. Reservations can be made at the Inn at Saint Mary’s (574-232-4000) and at the Hilton Garden Inn South Bend (574-232-7700). Say that you would like to reserve a room in the Citizens’ Climate Lobby room block. Y﻿ou can access the CCL room block directly at the Hilton Garden Inn South Bend here, or by entering ""CCL"" as the Special Rates Group Code.Room cancellations within 72 hours of arrival will be charged for one night’s room and tax. (We encourage you to confirm the cancellation policy when you reserve.) Parking is available at either of the hotels. For electric vehicles, there are two standard charging stations and two Tesla charging stations at the site of the hotels. Whether you are new to Citizens' Climate Lobby or a seasoned volunteer, come enjoy  the magic of spending a day with fabulous, committed CCL activists from all over the Great Lakes Region. Illinois State Coordinator Alex Marianyi on “The Reality of Being a CCL Volunteer”Jeana Abromeit, Ph.D., on “Building Relationships in Diverse Groups” Rahul Durai, Co-Executive and Legislative Director,  Confront the Climate Crisis, rising senior West Lafayette High SchoolRick Knight, CCL Research Coordinator, on carbon fee and dividendA special address from CCL President Madeleine ParaIntroduction to CCL for new volunteers And more! F﻿or more information, please contact Great Lakes Regional Coordinators Elizabeth Dell and John Sabin (greatlakes-rc@citizensclimatelobby.org).Privacy noticeBy registering for this event, you are giving Citizens' Climate Lobby and Citizens' Climate Education permission to send you email including information about CCL/CCE and how you can volunteer and support our work. You can unsubscribe at any time by emailing unsubscribe@citizensclimatelobby.org.View our Privacy Policy.",https://www.eventbrite.com/o/citizens-climate-educationcitizens-climate-lobby-11851436371,https://www.eventbrite.com/e/2023-ccl-great-lakes-regional-conference-tickets-677042732037,Chicago
USGBC Wisconsin Member Meeting: Decarbonization,"November 02, 2023, 10:00 AM","November 02, 2023, 12:00 PM","5757 North Green Bay Avenue, Milwaukee, WI 53209","When is a building more than just brick and mortar? Always.We’re excited to invite you to the third installment of our 2023 Member Meeting series!  The series will take place in-person, and this time we're headed to Milwaukee. This USGBC Wisconsin event will convene members and stakeholders who make sustainable, healthy, resilient, and equitable buildings a reality in our community.   We'll kick off the program with a brief welcome from local leadership to make sure you're aware of the amazing things happening with USGBC, highlight recently certified projects, and then dive into the main program exploring a critical industry topic.   DecarbonizationDecarbonization is a priority topic for USGBC and we are developing strategies and partnerships that reduce greenhouse gas (GHG) emissions from the building sector while improving health and equity.  Decarbonizing buildings, including the construction and operations phases, is essential to meeting our collective climate goals.T﻿his forum will feature multiple speakers and an opportunity to talk to and learn from one another. Join us as we explore the following topics: Decarbonization 101 - Urgency and opportunity for greenhouse gas emissions reductions in our buildings and communitiesDecarbonization at Scale - How a zero carbon community plans to improve health and equity outcomes. Embodied Carbon and LEED: How projects can make material choices to have the greatest impact and improve specification practices in your firm for the future. Operational Emissions: Opportunities to reduce ongoing carbon emissions. Nexus with LEEDFor over a decade, LEED has aimed to reduce the GHG pollution of buildings, and USGBC intends to address all opportunities for reducing carbon emissions, including operational carbon, embodied carbon, refrigerants, electric mobility options and carbon sequestration.Project teams working to decarbonize a project can apply LEED as a holistic framework, helping not only to develop an integrated approach for climate but also to ensure baseline consideration of human health, clean water and other vital outcomes.  Learn more.Featured Speakers:  ﻿Announcement coming soon!Moderator and Event Host: Korinne Haeffel, Director, U.S. Green Building CouncilAgenda:9:30pm – Doors Open & Networking (Coffee and pastries served)10:00 am - Welcome and review of the morning10:15 am -  Program: Decarbonization11:50pm - Wrap-up12:00pm – Formal program concludesIf you have any event registration issues or access to the event, please contact Korinne Haeffel at khaeffel@usgbc.org.  Featured Speakers: Announcement Coming Soon!If you have any event registration issues or access to the event, please contact Korinne Haeffel at khaeffel@usgbc.org.  Sponsors:Gold Series Sponsor:We EnergiesSilver Series Sponsor:WangardInterested in sponsorship or volunteer opportunities? Contact Korinne Haeffel (khaeffel@usgbc.org or 202-609-7156) for more information.Support our Mission:Make a donation to help us raise the living standard in communities everywhere https://www.usgbc.org/give-center/donation As the leading voice on green building, we are working every day on behalf of our community of builders, educators and sustainability professionals. The contributions made by our USGBC community over the past 30 years have helped further the green building marketplace and our mission greatly. Your gift will help support what matters most within our buildings: people. Our focus must be on people because the standards we are most committed to raising is that of the quality of life itself—for every member of this community, and in populations spanning every corner of the planet. FAQs:How can I contact the organizer with any questions?Email khaeffel@usgbc.org.What's the refund policy?Attendees can receive refunds up to 7 days before the first event start date. To request a refund, go to Tickets in your Eventbrite account (go here if you've never logged in before), find your order, then select ""Request a Refund."" For detailed guidance visit the Eventbrite help page.Can I update my registration information?You can update the information on your order (like name, email address, or answers to the organizer's questions) by by clicking your order on the Tickets page. For detailed guidance visit the Eventbrite help page.How to claim tickets registered on your behalf?If someone registered a ticket on your behalf, you can claim your ticket from the email you received from Eventbrite. By claiming your order, you can access your ticket at any time online in your Eventbrite account (on the Tickets page) and in the Eventbrite app for iPhone and Android. To claim your ticket, just hit ""Claim Your Order"" in the email you received. You'll be taken to Eventbrite to log in or set a password.What to do if there's a typo in the email address on your Eventbrite order?If you registered for an event on Eventbrite but didn't receive an order confirmation email, there may be a typo in the email address on your order. Contact the event organizer to resend your tickets  to the correct email.  NOTE: This is especially important for virtual events, since the follow up emails with connection information and other program related information will be sent to the email used during registration.How to access your eventbrite account  and online event access pages:NOTE: If you haven't set a password for your account, Eventbrite will email you a link to set it. If you've forgotten your password, reset it.Computer (desktop/web):1. Go here.2. Enter the email address you used to register.3. Click “Get started”.4. Enter your password.5. Find your order (under Tickets).6. Click the event name.Mobile (iOS):1. Download the Eventbrite App.2. Open the app on your device.3. Enter the email address you used to register.4. Enter your password.5. Tap the “tickets” icon (in the app footer).6. Find your order (under “Upcoming” or “Past tickets”). The tap to select.7. View registration information, event information (date and location), add to calendar, view the event listing, save the ticket as an image, add to Apple Wallet, or show the QR code for scanned entry at the event.",https://www.eventbrite.com/o/usgbc-wisconsin-community-14859777374,https://www.eventbrite.com/e/usgbc-wisconsin-member-meeting-decarbonization-registration-620821883967,Chicago
Advanced Nuclear Energy: Opportunities and Challenges,"September 14, 2023, 06:30 PM","September 14, 2023, 07:45 PM","901 G Street NW, Washington, DC 20001","O﻿verviewThis program will update and engage the audience about the rapidly evolving opportunities and challenges of deploying hundreds of advanced nuclear reactors in the U.S. and globally. The panel of experts will address the state-of-the-art technology and future directions for its deployment, necessary policies, and potential paths to risk mitigation.P﻿anel Participants Greg Gershuny  - Executive Director, Aspen Institute Energy and Environment Program (Moderator)D﻿r. Kathryn Huff - Assistant Secretary of the  Office of Nuclear Energy at the Department of EnergyD﻿r. Melissa Lott - Director of Research and  Senior Research Scholar,  Columbia University’s SIPA Center on Global Energy PolicyJ﻿eff Navin - D﻿irector of External Affairs, TerraPower - Doors open at 6:00 p.m.- Seating in the auditorium is on a first-come, first-served basis.To view the lecture online via Zoom, register here: Zoom Registration ",https://www.eventbrite.com/o/carnegie-institution-for-science-4462197253,https://www.eventbrite.com/e/advanced-nuclear-energy-opportunities-and-challenges-registration-672485059917,DC
Clean Cars and National Security: The Importance of Electrification,"September 28, 2023, 09:00 AM","September 28, 2023, 10:30 AM","1201 Pennsylvania Ave NW Suite 520, Washington, DC 20004","Increased electrification and widespread electric vehicle (EV) adoption plays a key role in mitigating greenhouse gas (GHG) emissions and achieving U.S. climate goals. As such, with the second largest federal fleet, Department of Defense adoption of EVs has significant implications for emissions reduction, zero-emissions vehicle (ZEV) market demand, and operational effectiveness both at home and abroad.Please join ASP for a in-person discussion exploring the challenges and benefits of increased electrification, implications of strong clean car standards, and what all of this means for national security. Moderated by Jessica Olcott Yllemo, panelists include:Mr. Richard G. Kidd, IV, former Deputy Assistant Secretary of Defense for Environment and Energy Security and expert on public sector sustainability practices. Recently retired after 31 years of government service, Mr. Kidd oversaw several critical climate and energy resilience programs, including the DoD’s Climate Adaptation Plan and Greenhouse Gas (GHG) Mitigation Plan.Ms. Sunjoo Hwang, ASP Adjunct Fellow, 2023 Environmental Defense Fund Climate Corps Fellow, and a PhD Candidate at the University of North Carolina – Chapel Hill. She previously worked as an energy and greenhouse gas analyst at General Motors and serves as a subject matter expert on clean energy, infrastructure, and energy resilience.",https://www.eventbrite.com/o/american-security-project-asp-4580441207,https://www.eventbrite.com/e/clean-cars-and-national-security-the-importance-of-electrification-tickets-694914266277,DC
Climate Cafe,"August 24, 2023, 06:30 PM","August 24, 2023, 08:00 PM","8210 Murphy Road, Fulton, MD 20759","Michael and Meadow will offer activities based on Joanna Macy's 'Work that Reconnects' to facilitate connection with ourselves, each other, and the earth through eco-centric mindfulness practice.T﻿his much-needed container will hold participants as we access and air some of the many emotions that arise while anticipating and living in the current global extinction event.Please bring a blanket to sit on, water, and an open heart, and plan to arrive by 6:20. Feel free to contact the organizer with any questions.In case of rain, we'll meet onsite in a covered gazebo or indoors, as indicated.  Registrants will be notified no later than 12pm on the event date if plans are affected by weather.Meet your hosts:Michael Albert Ph.D. is a researcher and lecturer in Global Environmental Politics at the University of Edinburgh. He is an author of a soon-to-be published book entitled Navigating the Polycrisis: Mapping the Futures of Capitalism and the Earth. His work brings complexity theory and Marxism together with insights from the earth system sciences, ecological economics, energy studies, food regime analysis, and critical security studies to explore likely, possible, and desirable world-system and planetary futures.Meadow Willow M.A is an ecocultural ethnographer, activist, artist, and urban farmer who studies the intersection between cultural sustainability and environmental stewardship. Recently she published her masters thesis on Intercultural Land Stewardship in Auroville, India.",https://www.eventbrite.com/o/the-green-farmacy-garden-14564617618,https://www.eventbrite.com/e/climate-cafe-tickets-689483402417,DC
Green Drinks DC August Happy Hour,"August 23, 2023, 06:00 PM","August 23, 2023, 08:30 PM","640 Rhode Island Ave NE, Washington, DC 20002","Join us for a late summer meetup at metrobar.G﻿reen Drinks DC is the best opportunity in the city to connect in-person with professionals, students, and enthusiasts who care about the environment.O﻿ur values are community, collaboration, and fun.R﻿egulars, newcomers, and first-timers are welcome!Join the Green Drinks DC community for drinks, connections, laughs, and great times.We will be in an outdoor tent so dress accordingly!",https://www.eventbrite.com/o/green-drinks-dc-4854453963,https://www.eventbrite.com/e/green-drinks-dc-august-happy-hour-tickets-694054986147,DC
Africa's Future Series: Climate Change,"August 28, 2023, 09:00 AM","August 28, 2023, 11:00 AM","1771 N St NW, Washington, DC 20036","Hosting organizations (in alphabetical order):African Centre for the Study of the U.S., University of the Witwatersrand, Johannesburg; Annenberg Center for Communication Leadership and Policy, University of Southern California; Center for African Studies, Howard University; Institute for African Studies, George Washington University; and the Public Diplomacy Council of America.USC's Africa - U.S. Initiative website: https://communicationleadership.usc.edu/africas-us-initiative/",https://www.eventbrite.com/o/university-of-southern-california-29491456157,https://www.eventbrite.com/e/africas-future-series-climate-change-tickets-693643876507,DC
Workshop US Clean Mobility by 2035 - ICWS North American Chapter,"September 14, 2023, 10:30 AM","September 14, 2023, 02:00 PM","702 8th Street Northwest, Washington, DC 20068","Workshop US Clean Mobility by 2035 - ICWS North American ChapterJoin us on September 14, 2023, at 10:30 AM (EDT) for a workshop at Pepco Edison Place Gallery in Washington, DC, to discuss the progress of clean mobility in the US. Industry experts, policymakers, researchers, and enthusiasts will collaborate on shaping the future of transportation through interactive sessions, panel discussions, and hands-on activities. Topics such as electric vehicles, school transportation, clean fuels, charging infrastructure, and policy frameworks will be explored.Whether you're a professional, student, or interested in clean mobility's future, this workshop connects you with like-minded individuals to advance sustainable transportation in the US.Past EventMinority and Women's Inclusion in the Green Economy will be the kickoff event for the Climate Action Community and Events on May 25th.Three significant aspects of the climate and the green economy will be discussed and shared:Panel One: Women's Role in the Cleantech & the Energy Transition.Panel Two: Smart City and Minority Social Inclusion.Panel Three: Clean Mobility & Public Incentives.IN COLLABORATION WITHTHE GREATER WASHINGTON REGION CLEAN CITIES COALITION.Hosted by Event One Solutions International and  Creative PMO Solutions",https://www.eventbrite.com/o/event-one-solutions-international-37331956143,https://www.eventbrite.com/e/workshop-us-clean-mobility-by-2035-icws-north-american-chapter-registration-654187932717,DC
"Congressional Black Caucus Young, Gifted & Green 40 Under 40 Awards 2023","September 21, 2023, 06:00 PM","September 21, 2023, 07:30 PM","20 F Street Northwest, Washington, DC 20001","Join Black Millennials 4 Flint for our Annual Young, Gifted & Green 40 Under 40 Awards September 21, 2023 6:00 PM-7:30 PM at 20 F St. NW Conference Center & Capitol View Rooftop in Washington, DC. Young, Gifted & Green 40 under 40 is an annual list of Black, Latinx (non-white presenting*), and Indigenous environmental justice leaders under the age of 40 from across the U.S. who are grappling with complex solutions to solve the Climate Crisis and dismantle Environmental Racism. Nominees  include educators, scientists, artists, policymakers, healthcare/public health professionals, faith-based leaders, mental health professionals, birth workers, farmers, social-justice advocates/activists, storytellers, journalists, entrepreneurs, technologists, chefs, clean-energy gurus, social media influencers — any individual making a major difference in environment justice.""Non-white presenting"" Latinx nominees reflect those individuals who do not benefit from white privilege and have historically been discriminated against due to anti-blackness and wrongful anti-indigenous practices. K﻿now Before You GoSpace is limited. Registration does not guarantee admission. Early arrival is recommended.  Limited parking--ride share or metro travel recommended (accessible via Union Station Metro Station). T﻿he host hotel for attendees outside of DC is the citizenM Hotel NOMA.  All travel and lodging is at the expense of the attendee and not covered by Black Millennials 4 Flint. N﻿ominations InformationN﻿ominations can be submitted at www.younggiftedgreen40.org. EligibilityNominees must fully identify as Black, Latinx (non-white presenting) and Indigenous leaders under the age of 40 (NOT excluding youth).Nominees should reflect Black Millennials 4 Flint's Core Values:1) Community2) Education,3) Black & Latinx Lives,4) Equity5)  A #LeadFreeUSA.Nominees should exemplify extraordinary service and community impact as it relates to environmental justice work specifically in historically disenfranchised communities.Nominations/Selection ProcessNominees must fully identify as Black, Latinx (non-white presenting) and Indigenous leaders under the age of 40 (NOT excluding youth). A panel of reviewers will review all nominations submitted.The deadline for nominations is September 8, 2023.Selected nominees will be contacted by September 11, 2023.EMAILED NOMINATIONS WILL NOT BE ACCEPTED. ",https://www.eventbrite.com/o/black-millennials-for-flint-28467786279,https://www.eventbrite.com/e/congressional-black-caucus-young-gifted-green-40-under-40-awards-2023-tickets-692275784507,DC
Intern Happy Hour: People and the Planet,"August 10, 2023, 05:00 PM","August 10, 2023, 08:00 PM","901 New York Avenue Northwest, Washington, DC 20001","Attention young people of D.C.! Whether you are completing an internship, finishing up those final summer job shifts, or just ending an incredible summer in the city, you deserve to celebrate with Touchstone Gallery!On August 10, 2023 from 5:00-8:00 p.m., Touchstone Gallery invites you to Intern Happy Hour: People and The Planet. After a long day of work, unwind with a live DJ, sip a beverage, and explore the NEW People and The Planet exhibit. People and The Planet  is a juried exhibiton inviting artists to think about our world and the humanity within it—how humans interact with the earth and all of its inhabitants. Featured artwork explores environmental & social issues, human interactions with nature, travel, climate change, natural materials & resources, population & development, Indigenous perspectives, changing landscapes, new discoveries, and more.Whether you’re looking to spend time with your co-workers/friends or you’re interested in meeting other young professionals in D.C., this event is the perfect opportunity to celebrate your summer accomplishments and launch a new year of success! This event is intended for ages 18-25 From our dont touch the art  event last April!From our dont touch the art  event last April!People and The Planet exhibitPeople and The Planet exhibitPeople and The Planet exhibitPeople and The Planet exhibit",https://www.eventbrite.com/o/touchstone-gallery-51024497663,https://www.eventbrite.com/e/intern-happy-hour-people-and-the-planet-tickets-691146095577,DC
OGC Innovation Days - Geospatial Action to Address Disasters,"December 05, 2023, 08:00 AM","December 07, 2023, 04:00 PM","1730 E  Street Northwest, Washington, DC 20006","The OGC Innovation Days and Disaster and Climate Workshop - From Technology to Impact, OGC in Action is a multi-day OGC event bringing together policy makers, program decision-makers, and other experts in Geospatial. The focus of the event will be climate, emergency, and disaster solutions that scale from local to global impact. It will also aim to provide greater progress towards shared data and services specifically advancing actionable climate data and emergency and disaster management.",https://www.eventbrite.com/o/open-geospatial-consortium-8583819050,https://www.eventbrite.com/e/ogc-innovation-days-geospatial-action-to-address-disasters-tickets-663625450587,DC
CEEJH-UMD Environmental Justice & Health Disparities Symposium (IN-PERSON),"September 14, 2023, 11:10 AM","September 16, 2023, 05:35 PM","Adele H. Stamp Student Union, University of Maryland, College Park, 3972 Campus Dr College Park, MD 20742","The 9th CEEJH-UMD Symposium on Environmental Justice & Health Disparities (#UMDejsymposium2023) will convene community members, advocates, nonprofit organizers, policymakers, researchers, and students for an in-depth examination of ongoing environmental and climate justice issues affecting the DC-Maryland-Virginia (DMV) region and beyond.","Community Engagement, EJ, & Health (CEEJH)",https://www.eventbrite.com/e/ceejh-umd-environmental-justice-health-disparities-symposium-in-person-tickets-660447715897,DC
An Evening with Alicia Kennedy and Rob Rubba for NO MEAT REQUIRED,"September 18, 2023, 07:00 PM","September 18, 2023, 08:30 PM","3064 Mount Pleasant Street Northwest, Washington, DC 20009","Join us for a fascinating conversation with one of our favorite writers-- Alicia Kennedy-- and one of our favorite chefs-- James Beard-winner Rob Rubba.A﻿BOUT NO MEAT REQUIRED:A culinary and cultural history of plant-based eating in the United States that delves into the subcultures and politics that have defined alternative food.The vegan diet used to be associated only with eccentric hippies and tofu-loving activists who shop at co-ops and live on compounds. We’ve come a long way since then. Now, fine-dining restaurants like Eleven Madison Park cater to chic upscale clientele with a plant-based menu, and Impossible Whoppers are available at Burger King. But can plant-based food keep its historical anti-capitalist energies if it goes mainstream? And does it need to?In No Meat Required, author Alicia Kennedy chronicles the fascinating history of plant-based eating in the United States, from the early experiments in tempeh production undertaken by the Farm commune in the 70s to the vegan punk cafes and anarchist zines of the 90s to the chefs and food writers seeking to decolonize vegetarian food today.Many people become vegans because they are concerned about the role capitalist food systems play in climate change, inequality, white supremacy, and environmental and cultural degradation. But a world where Walmart sells frozen vegan pizzas and non-dairy pints of ice cream are available at gas stations – raises distinct questions about the meanings and goals of plant-based eating.Kennedy—a vegetarian, former vegan, and once-proprietor of a vegan bakery—understands how to present this history with sympathy, knowledge, and humor. No Meat Required brings much-needed depth and context to our understanding of vegan and vegetarian cuisine, and makes a passionate argument for retaining its radical heart.A﻿BOUT ALICIA KENNEDY Alicia Kennedy is a writer based in San Juan, Puerto Rico. Her weekly newsletter on food culture, politics, and media, From the Desk of Alicia Kennedy, has over 25,000 subscribers. Her work has recently appeared in many publications including Foreign Policy, Bon Appétit, SSENSE, and Harper’s Bazaar. ABOUT ROB RUBBA Chef Rob Rubba is the chef and Partner of Oyster Oyster in Washington, DC. His career spans 20 years of cooking in some of the best restaurants across the country, honing his skills under chefs like Gordon Ramsay, Guy Savoy, and Laurent Gras. Rubba has branched out on his own, focusing his life’s work to sustainability. Chef Rubba, being a vegetarian himself, prepares a seasonal, local, plant-forward tasting menu that expresses the beautiful bounty of the Mid-Atlantic, all while staying true to the ethos of zero waste, low carbon footprint, and supporting regenerative farming practices.",https://www.eventbrite.com/o/bold-fork-books-36931109723,https://www.eventbrite.com/e/an-evening-with-alicia-kennedy-and-rob-rubba-for-no-meat-required-tickets-692458009547,DC
