Event Name,Start,End,Location,Description,Organizer,Event URL,City
Sustaining Heritage Businesses: Say Tian Hng & Sweetlands Bakery (13 Aug),"August 13, 2023, 11:00 AM","August 13, 2023, 12:30 PM","265C New Bridge Road, Singapore, 088745, Singapore","Qixi Fest, by Bridging Generations Pte Ltd, aims to revive and reimagine Qixi festival celebrations first introduced by our foremothers to Singapore in the 19th century. Our inaugural edition, Qixi Fest 2023, will be held over 7 weekends from 7 July to 20 August. Join us for exciting arts and heritage oriented talks, workshops, exhibitions, and tours leading up to a mega two-day carnival at Smith Street on August 19 and 20! Sign up for our newsletter on our website to stay updated: https://www.qixifest.com/.E﻿vent DetailsLocation: Ann Kway Association Level 3 (265C New Bridge Road, Singapore 088745)Date: 13 August 2023 (Sunday)Time: 11:00am to 12:30pm (kindly arrive 15 minutes before the event for registration)P﻿rice: Free, limited to 50 paxL﻿anguage:  EnglishSustaining Heritage Businesses: Say Tian Hng and Sweetlands Bread and BakeryHave you ever wondered what goes on behind the scenes of a traditional heritage business? Or how these businesses can innovate and stay current through the ages?Singapore is home to many heritage businesses, many with decades of history in their respective trades. They may be helmed by craftspeople with unique talents in creating traditional effigies and religious products, or culinary experts passionate about preserving our food heritage. No matter the industry, each heritage business is a precious repository of cultural knowledge. However, many of these businesses find it difficult to survive in modern times, with dwindling sales, higher operating costs, and competition from newer businesses. Join us as we talk to Ng Tze Yong of Say Tian Hng, a traditional effigy workshop, and Nicholas Tan of Sweetlands Bread and Bakery, a traditional bakery. This conversation will be moderated by Chester Matthias Tan, Founder of the Heritage Business Foundation.A﻿bout the Heritage Business FoundationThe Heritage Business Foundation is a non-profit organisation dedicated to the advancement of heritage through the supporting, networking, and promoting of heritage establishments, as well as the documenting, preserving, and disseminating of heritage material for research, education, and posterity. To that end, the Foundation works directly with a wide variety of heritage businesses and artisans to help them survive and compete in the modern marketplace. By ensuring the sustainability of these businesses, the Foundation aims to ensure the protection and transmission of their cultural heritage.A﻿bout Say Tian HngSay Tian Hng is a traditional effigy workshop that bears a long, rich history – even longer than some of the artefacts present in their shop at 35 Neil Road. Over the years, Say Tian Hng has supplied countless examples of their work to the largest temples and the most modest home altars. They are a family-run business, and multiple generations of their artisans have been plying and passing down this trade since 1896. Today, Say Tian Hng is one of the last remaining Taoist effigy-carving workshops left in Singapore, and is gradually developing new plans to keep the business growing with the times.A﻿bout Sweetlands Bread and BakeryTucked away on a side street, away from the hustle and bustle of Balestier Road, is Sweetlands Bread and Bakery. Founded in 1960 as Kim Keat Bakery, Sweetlands began by supplying bread to the many coffee shops clustered in the Balestier area. Their 南洋面包 (Nanyang bread), a traditional bread loaf first popularised in coffee shops across Singapore, was and continues to be a crowd favourite. From old-school staples like rainbow bread to Western favourites like ciabatta, Sweetlands boasts a diverse range of over fifty different products which they supply to both walk-in customers and F&B businesses alike.",https://www.eventbrite.sg/o/qixi-fest-65328388883,https://www.eventbrite.sg/e/sustaining-heritage-businesses-say-tian-hng-sweetlands-bakery-13-aug-tickets-681522250397,Singapore
Fundamentals of Urban Farming: Session 3 | Swap & Share,"October 06, 2023, 02:00 PM","October 06, 2023, 03:30 PM","1 Punggol Drive #01-12 One Punggol, Singapore, 828629, Singapore","Important NoticeThis programme/event is open to members of the National Library Board, Singapore. Please ensure you have your myLibrary username on hand before proceeding with the registration. If you do not have a myLibrary username, you can create one here: https://account.nlb.gov.sg. About the programmeAlways wanted to brighten up your home with plants but unsure how to start?This programme is the third in a 5-part series where you will learn the importance of urban farming as well as some key tips and tricks to build your own garden at home. Join NLB volunteer and avid gardener, Mr Ong Chin Tiong, as he helps you develop your green fingers. During the session, you will also get to exchange gardening materials such as seeds and learn useful gardening tips from one another. Participants to register for each session separately.Session 1 (4 Aug 2023): The Fun of Home Gardening (Click here to register)Session 2 (1 Sep 2023): The Importance of Home Gardening / How to Start Your Home Garden (Click here to register)Session 3 (6 Oct 2023): Setting Up Your Home Garden (Click here to register)Session 4 (3 Nov 2023): Maintaining Your Home Garden with Necessary Skills (Click here to register)Session 5 (1 Dec 2023): The Green Sanctuary (garden viewing and learning to use recyclable materials in your garden) (Click here to register) About the SpeakerMr Ong Chin Tiong is an urban farming enthusiast and avid volunteer who has more than 10 years of experience with home gardening. He has conducted gardening talks at Choa Chu Kang Public Library, Tampines Regional Library, and Sengkang Public Library to spread the joy of home gardening with the community. About the Swap & Share SeriesThe Swap & Share series promotes refuse, reduce, reuse, recycle as a lifestyle. Featuring green swapping events and knowledge-sharing sessions from sustainable lifestyle pioneers, Swap & Share is all about learning to protect this beloved planet we call home. Come join a growing community of like-minded individuals and make your lifestyle greener through swapping and sharing habits! Please note the following:All participants are required to register for a ticket. Each ticket admits 1 person only. Please present your ticket when you enter the library and the event venue.Arrive 10 mins before the session commences. Seats of late attendees may be given to those in the waitlist.NLB reserves the right to deny entry to participants who do not abide by the ground rules.Please note that photos and/or videos of this programme and its participants may be taken.",https://www.eventbrite.sg/o/golibrary-national-library-board-singapore-26735252849,https://www.eventbrite.sg/e/fundamentals-of-urban-farming-session-3-swap-share-tickets-674959039657,Singapore
Family Woodworking for Age 3-6 (Jun-Oct),"August 13, 2023, 01:00 PM","August 13, 2023, 02:30 PM","10 Winstedt Road Block A, 02-02, Singapore, 227977, Singapore","Family / Kids WoodworkingGive your kids an opportunity to explore natural material and construct their own toy! Children experience the satisfaction of completing their wood project under the supervision of an experienced adult facilitator. They will be provided with materials to personalise their own train. Spatial skills are needed for success in a variety of technical careers – including engineering, architecture, dentistry, computer programming and more. Saltt Workshop aims to engage a child’s imagination while imparting basic life skills. The open-ended nature of the sessions permits children to explore their own assumptions, make mistakes and harness their own problem-solving skills.ObjectiveThe outcomes will take care of itselfThrough woodworking projects by Salttworkshop, children will embark on a hands on creative journey to broaden their minds about how things come together. Little ones will be engage in concept creation, work with natural materials, combine hardware, be introduced and taught how use hand tools in a controlled risk environment and gain awareness of tool ethics, consideration for others and sustainability through upcycling. The programs are designed to stimulate critical thinking in young minds, providing students with experiences and skills that are useful for everyday life and sets a foundation towards STEAM thinking.SUNDAY, 1 – 2:30pm (1.5 hrs) Age 3-6

11 Jun – Multipurpose Caddy Tool
9 Jul – Toy Vehicle (wheels and axels)
13 Aug – Banana Stand
10 Sept – Mini Sensory Board
8 Oct – Toy makingEach child and parent will share a set togetherMin 5 pax to commenceNoteTicket is not applicable for cancellation or refund.Tickets are transferable for the same date. If you can no longer attend, you can find family or friends to replace you. There will be no postpone to further dates.Please note that there will be no use of power tools for safety of the children.By signing up for this programme, you agreed to be contacted for future events via WhatsApp.WhatsApp +65 9783 7313 to be on the waiting list.Mindful Space97837313https://www.mindfulspace.com.sg/",https://www.eventbrite.sg/o/mindful-space-pte-ltd-23437795097,https://www.eventbrite.sg/e/family-woodworking-for-age-3-6-jun-oct-tickets-623402442487,Singapore
Family Woodworking for age 7-14 (Jun-Oct),"August 13, 2023, 03:00 PM","August 13, 2023, 04:30 PM","10 Winstedt Road Block A, 02-02, Singapore, 227977, Singapore","Family / Kids WoodworkingGive your kids an opportunity to explore natural material and construct their own toy! Children experience the satisfaction of completing their wood project under the supervision of an experienced adult facilitator. They will be provided with materials to personalise their own train. Spatial skills are needed for success in a variety of technical careers – including engineering, architecture, dentistry, computer programming and more. Saltt Workshop aims to engage a child’s imagination while imparting basic life skills. The open-ended nature of the sessions permits children to explore their own assumptions, make mistakes and harness their own problem-solving skills.ObjectiveThe outcomes will take care of itselfThrough woodworking projects by Salttworkshop, children will embark on a hands on creative journey to broaden their minds about how things come together. Little ones will be engage in concept creation, work with natural materials, combine hardware, be introduced and taught how use hand tools in a controlled risk environment and gain awareness of tool ethics, consideration for others and sustainability through upcycling. The programs are designed to stimulate critical thinking in young minds, providing students with experiences and skills that are useful for everyday life and sets a foundation towards STEAM thinking.SUNDAY, 3 – 4:30pm (1.5 hrs) Age 7 – 1411 Jun: Book / Tablet Stand9 Jul – Transformer (Robot to toy vehicle)13 Aug – Produce bin10 Sept – Busy Bot (robot with moving fidgets)8 Oct – Wooden chopsticks for the family / letter holder / book endsDrop-off available for aged 7 – 14 (option for parents to join as extra pax)Each child and parent will have their own setMin 5 pax to commenceNoteTicket is not applicable for cancellation or refund.Tickets are transferable for the same date. If you can no longer attend, you can find family or friends to replace you. There will be no postpone to further dates.Please note that there will be no use of power tools for safety of the children.By signing up for this programme, you agreed to be contacted for future events via WhatsApp.WhatsApp +65 9783 7313 to be on the waiting list.Mindful Space97837313https://www.mindfulspace.com.sg/",https://www.eventbrite.sg/o/mindful-space-pte-ltd-23437795097,https://www.eventbrite.sg/e/family-woodworking-for-age-7-14-jun-oct-tickets-623396213857,Singapore
Notes From Nature,"August 05, 2023, 10:00 AM","August 06, 2023, 06:00 PM","315 Outram Road #03-02 Tan Boon Liat building, Singapore, Singapore 169074, Singapore","Rediscover the lush splendor of Nature through our captivating plant-based weekend shopping extravaganza. Mark your calendars for 5th and 6th August, as we bring together some of Singapore's finest boutique businesses. Come expecting a delightful array of ornamental plants and premium planting supplies, sustainable décor essentials, as well as wholesome beverages, delectable bites, and engaging workshops.Join us for an unforgettable celebration of all things green, with a fun weekend that nurtures your connection with the natural world.Featuring (in alphabetical order):AboochaIf you are looking for healthier, functional, and guilt free alternatives to beers & sodas, Aboocha’s artisanal Kombucha teas come in exciting regional flavors, are high quality, naturally fizzy and contain gut-healthy probiotics. Aboocha's kombuchas are also rated Nutri-Grade A (lowest sugar content of only 1%) and yummiest in taste!DistilledBoutique craft spirits specialist Distilled returns to Journey East, this time on a whisky extravaganza featuring created with under-the-radar British and Scotch whisky specialists Wolfburn Distillery and Lost Distillery Company. Come on Saturday for an afternoon of cocktails, whisky on the rocks, or naturally neat if you prefer.Little BotanyLittle Botany started out as a hobbyist account on Instagram to showcase the owner’s private collection of ornamental plants. Over time, it successfully garnered a substantial following of users from all walks of life and nationalities. They champion urban gardening that works together with moving towards an eco-friendly lifestyle. They also believe in being socially inclusive and a positive change-maker for the community.Nordic NatureCatch Nordic Nature on Saturday afternoon, as part of their ongoing seasonal Finnish Strawberry special spanning July and August at Journey East. Grown under the Midnight Sun, Finnish strawberries boast a high concentration of natural sweetness, cultivated with over 20 hours of sunshine daily and nourished with the world's cleanest water and air. Plural SupplyPlural Supply specializes in natural, nontoxic products for our bodies and home. Guided by a curiosity about unique ingredients and sustainable creation, combined with a desire to reduce our environmental impact, led them to create a range of natural products that is considerate to the earth and kind to even the most sensitive skin type.Soil SocialSoil Social produces Magic Compost, a premium organic compost crafted using locally-sourced materials. The Magic Compost helps make gardening easy, as it is packed with beneficial microbes that boost soil and plant health. Soil Social also offers the Magic Composter Kit, an easy and enjoyable home composting system designed for apartments in Singapore.The 3 KeysThe 3 Keys is dedicated to introducing a wide array of plants for home decoration as well as plant styling. They apply the art of miniature greenery to fill our small living spaces with a myriad exotic plant selection ranging from mini bonsai whose height is no more than 10cm, to hardy plants and trees which requires minimal care, perfect for the urban dweller. Their other popular types of plants include those with lush foliage and the ever-artful Kokedama - plants wrapped in moss or string balls that are suspended in the air or placed on a vessel.The NutbakerFounded by a Sport Dietitian, The Nutbaker prides itself on natural food made by hand, not machines. The Nutbaker is all about wholesome and delicious bakes that are also less sweet. Each product features different hand-selected ingredients (including nutritious nuts and seeds) with no preservatives or colorings - just real honest eats for you and your loved ones.The Tender GardenerA sought-after authority on gardening, permaculture, self sufficiency & low impact living, Olivia Choong, a.k.a. 'The Tender Gardener' will be joining Notes From Nature in an exclusive workshop. More details coming soon. Victreebel Carnivorous PlantsVictreebel Carnivorous Plants is a nepenthes (tropical pitcher plant) hobbyist who aims to provide affordable and easy nepenthes plants to plant growers who would like to add a little bit of carnivorous drama into their homes. Most of the nepenthes that they sell are seed grown, from seeds made from their own plants and flowers. These fascinating plants are not just unique to the plant kingdom, but they are unique to the nepenthes world itself as they created the crosses myself. You will not find their plants in your local plant nursery.",https://www.eventbrite.sg/o/journey-east-14572389644,https://www.eventbrite.sg/e/notes-from-nature-tickets-675757076607,Singapore
The Conscious Festival by Green Is The New Black,"October 14, 2023, 12:00 PM","October 15, 2023, 07:00 PM","38 Beach Road, Singapore, 189767, Singapore","🚀WHATThe Conscious Festival by Green Is The New Black is coming back to Singapore, after two fun editions in Paris!Join us from 14th -15 October, 2023, to feel inspired and motivated.* Details on the line up coming soon. Stay tuned via our website and sign up for our newsletter.🌏 WHYImmerse yourself in a world of sustainability, connection and wonder alongside thousands of other conscious souls. This two-day immersive event explores the future of technology and living through the lenses of climate, impact and consciousness. A celebration where music, art, talks, and workshops converge to expand our minds and ignite action. The festival is almost zero waste, plant-based, carbon negative, and has a little something for everyone. Conscious living is an inside-out job. We invite you to join us on this journey of self and planetary discovery to celebrate what already exists, expand what’s possible, and leave with a renewed sense of purpose and hope for our future, now.✨ TICKETSTickets are S$20 and give you access to both days at The Conscious Festival and all of the activities (entertainment, talks, and workshops etc.). G﻿et your tickets early for a discounted EARLY BIRD SPECIAL S$15Those under 18 enter for free. Separate tickets are required for the Conscious Leaders Bootcamp and Conscious Beats. If you are a student or struggling financially, email us at holla@greenisthenewblack.com to get a free or discounted ticket - no questions asked (limited availability). 🕰 WHENSaturday 14 October 2023 -- 12:00 - lateSunday 15 October  2023 -- 12:00 - late🚀 WHATJOIN US  as we bring together *: > (FRIDAY - 13TH OCTOBER) CONSCIOUS LEADER BOOTCAMP,  a unique gathering that brings together visionaries, change-makers, and builders of the future. Separate Event.> Rejuvenating WORKSHOPS & CONSCIOUS EXPERIENCES for body and mind.> CONSCIOUS MARKETPLACE with mini activations for ethical brands.> ARTISTIC & IMMERSIVE INSTALLATIONS & PERFORMANCES stimulating awareness.> MUSIC indie labels and electronic music.> FOOD & BEVERAGE 100% vegetarian.* Stay tuned to receive program details very soon! Visit our website and our newsletter .PS This festival is 0-carbon, (almost) 0-waste, 100% plant-based... and pretty cool. Yep, we said it!FRIDAY  13 OCTOBER 2023 - CONSCIOUS LEADERS BOOT CAMP - DETAILS COMING SOON SEPARATELY“We can't solve problems by using the same kind of thinking we used when we created them.”- Albert EinsteinOur boot camp takes leadership to a whole new level by infusing it with the power of regeneration and conscious awareness. This event will bring together the builders of the future to deep dive on symbiotic leadership, regenerative cities, closing the loop, exponential change and solving for sustainability with ai. Get ready for a transformative experience that will shape you into a leader who understands the ecosystem of your company, is inspired by what other leaders are doing with circular and sustainable solutions and uplifts everyone around them.More details on lineup and how to sign up coming soon.SATURDAY & SUNDAY  14TH  & 15TH OCTOBER 2023 - THE CONSCIOUS FESTIVAL 🛍️ MARKETPLACE Step into the vibrant marketplace where conscious commerce meets artistic expression. This bustling bazaar is a treasure trove of unique creations, handcrafted goods, and innovations where every purchase and interaction becomes an opportunity to support artisans, embrace sustainability, and celebrate the beauty of mindful commerce. Featuring fashion, beauty, tech, lifestyle, F&B and wellbeing.  Interested in having a booth? Sign up here.🎤 TALKSThe Conscious Conversations Lobby is a sanctuary for seekers of knowledge, providing a space for intellectual stimulation, thought-provoking discussions, and the opportunity to expand your understanding of the world and your place within it. Engage with renowned speakers, thought leaders, and visionaries as they share their wisdom and insights on web3 for the greater good, consciousness, innovation, regeneration, indigenous wisdom, the future of climate tech, mental health and so much more. 🪬 WORKSHOPS Our expert facilitators will guide you through transformative workshops to deep dive around being a better human, the power of collaboration, igniting circular creativity, holistic healing and more. 🎵 MUSIC Feel the pulsating beats from the music stage where local and regional artists will take you on a journey of sound. Ambient beats and melodic tapestry will awaken your senses and elevate your spirit. 🦋 ART Art installations abound with interactive exhibits that probe, educate and wonder. 🥙 FOOD & DRINK When it's time to refuel, indulge your taste buds at the F&B Village. Feast on a kaleidoscope of plant-based delicacies, bursting with flavors that nourish both your body and soul. From exotic smoothie bowls to mouthwatering vegan street food, each dish will leave you feeling energized and vibrant. And wet your whistle on beer brewed by the sun, biodynamic wines, and conscious alcohol-free cocktails. 👾 GAMIFIED ACTION  Each action you take at the Festival protects a tree from being cut down. The more you engage, learn, and interact, the more trees you will earn to build up your own forest. Unlock rewards as you go and stand a chance to win the grand prizes if you build the biggest forest. 🎤 TALKS TRACKS> SATURDAYMind Futures - Embark on a transformative journey where you unlock your higher purpose and ""The Algorithms of Awakening."" Explore the interconnectedness of mental and environmental well-being. Stretch your mind, boost productivity, unleash creativity, and enhance overall well-being with the power of awe. Web Futures - Cross into the murky waters of web3 and consciousness to discover how we can work with technology to solve some of the world's most pressing problems. We will explore the future of the web, impact metaverses and blockchain for the better. >﻿ SUNDAYRegenerative Futures - Building the future from the past and the importance of making space for indigenous narratives in cities and of cultural revival. What role will regeneration play in our food systems? Our Future Now - From grassroots change to global impact. How can we rewrite the future and change the narrative? 🫶🏽 PARTNERSOrganised by - Green is the New Black P﻿artner - Awethentic StudioV﻿enue Partner - SOUTH BEACH &  CDLD﻿esign Partner - Good Wander PeopleM﻿edia PartnersG﻿en T. H﻿oneycombersLaunchpadE﻿co-Business📩 GET IN TOUCHQuestions? Drop us a line at h﻿ello@greenisthenewblack.comCheck our website for the latest information www.theconsciousfestival.comBecause #SustainabilityisaJourney that continues with #Regeneration, #OurFutureNature and #LittleGreenSteps",https://www.eventbrite.sg/o/green-is-the-new-black-32769065939,https://www.eventbrite.sg/e/the-conscious-festival-by-green-is-the-new-black-tickets-672893772387,Singapore
Fundamentals of Urban Farming: Session 4 | Swap & Share,"November 03, 2023, 02:00 PM","November 03, 2023, 03:30 PM","1 Punggol Drive #01-12 One Punggol, Singapore, 828629, Singapore","Important NoticeThis programme/event is open to members of the National Library Board, Singapore. Please ensure you have your myLibrary username on hand before proceeding with the registration. If you do not have a myLibrary username, you can create one here: https://account.nlb.gov.sg. About the programmeAlways wanted to brighten up your home with plants but unsure how to start?This programme is the fourth in a 5-part series where you will learn the importance of urban farming as well as some key tips and tricks to build your own garden at home. Join NLB volunteer and avid gardener, Mr Ong Chin Tiong, as he helps you develop your green fingers. During the session, you will also get to exchange gardening materials such as seeds and learn useful gardening tips from one another. Participants to register for each session separately.Session 1 (4 Aug 2023): The Fun of Home Gardening (Click here to register)Session 2 (1 Sep 2023): The Importance of Home Gardening / How to Start Your Home Garden (Click here to register)Session 3 (6 Oct 2023): Setting Up Your Home Garden (Click here to register)Session 4 (3 Nov 2023): Maintaining Your Home Garden with Necessary Skills (Click here to register)Session 5 (1 Dec 2023): The Green Sanctuary (garden viewing and learning to use recyclable materials in your garden) (Click here to register) About the SpeakerMr Ong Chin Tiong is an urban farming enthusiast and avid volunteer who has more than 10 years of experience with home gardening. He has conducted gardening talks at Choa Chu Kang Public Library, Tampines Regional Library, and Sengkang Public Library to spread the joy of home gardening with the community. About the Swap & Share SeriesThe Swap & Share series promotes refuse, reduce, reuse, recycle as a lifestyle. Featuring green swapping events and knowledge-sharing sessions from sustainable lifestyle pioneers, Swap & Share is all about learning to protect this beloved planet we call home. Come join a growing community of like-minded individuals and make your lifestyle greener through swapping and sharing habits! Please note the following:All participants are required to register for a ticket. Each ticket admits 1 person only. Please present your ticket when you enter the library and the event venue.Arrive 10 mins before the session commences. Seats of late attendees may be given to those in the waitlist.NLB reserves the right to deny entry to participants who do not abide by the ground rules.Please note that photos and/or videos of this programme and its participants may be taken.",https://www.eventbrite.sg/o/golibrary-national-library-board-singapore-26735252849,https://www.eventbrite.sg/e/fundamentals-of-urban-farming-session-4-swap-share-tickets-674959099837,Singapore
Business with Impact Module 4: Marketing Your Social Enterprise & Products,"October 26, 2023, 09:30 AM","October 26, 2023, 04:30 PM","79 Ayer Rajah Crescent ##02-01/02, Singapore, 139955, Singapore","26 October 2023, 9.30am-4.30pmMany a time, SEs have a strong product/service that would serve the community well. Unfortunately, they lack the capability to market themselves well. Marketing is vital to support businesses to generate enough sales. Come for this module to learn how to position yourself in the market and develop a compelling narrative. There will be case studies to provide practical insights into how SEs have built their brand and market presence on a low budget. We will also explore how to leverage digital platforms to increase visibility and build a vibrant online community. To measure social impact, we will provide an overview of various social impact measurement methods and tools, such as ESG-GRI and UN SDGs. We will also touch on the alignment of social impact to stakeholders' causes and goals, to ensure that you are optimizing your impact.Topics covered in this module include:Aligning your social value proposition with your stakeholdersArticulating your social impact as a differentiation from competitorsGrow your business and social impact through effective communication",https://www.eventbrite.sg/o/singapore-centre-for-social-enterprise-raise-54262506163,https://www.eventbrite.sg/e/business-with-impact-module-4-marketing-your-social-enterprise-products-tickets-638464954867,Singapore
Fundamentals of Urban Farming: Session 5 | Swap & Share,"December 01, 2023, 02:00 PM","December 01, 2023, 03:30 PM","1 Punggol Drive #01-12 One Punggol, Singapore, 828629, Singapore","Important NoticeThis programme/event is open to members of the National Library Board, Singapore. Please ensure you have your myLibrary username on hand before proceeding with the registration. If you do not have a myLibrary username, you can create one here: https://account.nlb.gov.sg. About the programmeAlways wanted to brighten up your home with plants but unsure how to start?This programme is the fifth in a 5-part series where you will learn the importance of urban farming as well as some key tips and tricks to build your own garden at home. Join NLB volunteer and avid gardener, Mr Ong Chin Tiong, as he helps you develop your green fingers. During the session, you will also get to exchange gardening materials such as seeds and learn useful gardening tips from one another. Participants to register for each session separately.Session 1 (4 Aug 2023): The Fun of Home Gardening (Click here to register)Session 2 (1 Sep 2023): The Importance of Home Gardening / How to Start Your Home Garden (Click here to register)Session 3 (6 Oct 2023): Setting Up Your Home Garden (Click here to register)Session 4 (3 Nov 2023): Maintaining Your Home Garden with Necessary Skills (Click here to register)Session 5 (1 Dec 2023): The Green Sanctuary (garden viewing and learning to use recyclable materials in your garden) (Click here to register) About the SpeakerMr Ong Chin Tiong is an urban farming enthusiast and avid volunteer who has more than 10 years of experience with home gardening. He has conducted gardening talks at Choa Chu Kang Public Library, Tampines Regional Library, and Sengkang Public Library to spread the joy of home gardening with the community. About the Swap & Share SeriesThe Swap & Share series promotes refuse, reduce, reuse, recycle as a lifestyle. Featuring green swapping events and knowledge-sharing sessions from sustainable lifestyle pioneers, Swap & Share is all about learning to protect this beloved planet we call home. Come join a growing community of like-minded individuals and make your lifestyle greener through swapping and sharing habits! Please note the following:All participants are required to register for a ticket. Each ticket admits 1 person only. Please present your ticket when you enter the library and the event venue.Arrive 10 mins before the session commences. Seats of late attendees may be given to those in the waitlist.NLB reserves the right to deny entry to participants who do not abide by the ground rules.Please note that photos and/or videos of this programme and its participants may be taken.",https://www.eventbrite.sg/o/golibrary-national-library-board-singapore-26735252849,https://www.eventbrite.sg/e/fundamentals-of-urban-farming-session-5-swap-share-tickets-674959300437,Singapore
Community Beach Clean Up,"August 05, 2023, 09:00 AM","August 05, 2023, 11:00 AM","East Coast Park Service Road, Singapore, Singapore","V﻿echain is hosting its first community beach clean-up in Singapore! This is an open invitation to the Singapore community where we hope to reward participants with a ""Proof of Participation"" NFT after committing 2 hours of your Saturday morning for volunteering to help clean up our beaches.V﻿enue: East Coast Park Area G and Area H T﻿ime: 09:00 am to 11:00 am A﻿nyone can participate, bring your friends, family and kids to do collective good . This event aims to:- To provide a hands-on learning journey for participants in understanding aboutmarine debris as well as its impact to the human and marine environment.-To build up awareness and knowledge among participants on how to make lifestyleadjustments that can introduce greater sustainability into daily living.- To engage participants in making an impact to the environment and community. E﻿quipment and tools for the clean-up will be provided by our facilitator: The Green Nudge SG T﻿ransport will be provided from City to East Coast Park, more details will be provided once confirmed.A﻿genda:0﻿9am- 915am: Welcome and sharing of Clean-Up Activity 9﻿15am - 930am: Safety Process 9﻿30-1045am: Clean Up Activity 1﻿045am - Gather back and Weighing of trash bags 1﻿1am: Group Photo and Claim your  Proof of Participation NFT! A﻿bout Vechain: Empowering all to innovate for better. Blockchain for Our Better World.VechainThor is the leading enterprise-grade L1 blockchain, delivering the sustainability revolution with a low-carbon, highly scalable smart contract platform.w﻿ww.vechain.org ",https://www.eventbrite.com/o/the-vechain-foundation-60554443563,https://www.eventbrite.com/e/community-beach-clean-up-tickets-674103310147,Singapore
[Caring for the Environment] What are plants?,"July 29, 2023, 10:30 AM","July 29, 2023, 11:30 AM","1 Tampines Walk, Our Tampines Hub #02-01, Singapore, 528523, Singapore",About the Programme/EventJoin us in this interactive session to learn more about plants! This session is facilitated by students from Dunman Secondary and is suitable for children 4-6 years old. Please note the following:All participants including adults should register for 1 ticket. Each ticket admits 1 person only. Parents to register separate tickets for themselves and their children.Children must be accompanied by an adult during the session at all timesArrive 10 mins before the session starts. Seats of late attendees will be given to waitlist.NLB reserves the right to deny entry to participants who do not abide by the ground rules.,https://www.eventbrite.sg/o/golibrary-national-library-board-singapore-26735252849,https://www.eventbrite.sg/e/caring-for-the-environment-what-are-plants-tickets-639705836377,Singapore
[Caring for the Environment] Where is my food produced?,"August 19, 2023, 10:30 AM","August 19, 2023, 11:30 AM","1 Tampines Walk, Our Tampines Hub #02-01, Singapore, 528523, Singapore",Join us in this interactive session to learn more about where food is produced!This session is facilitated by students from Dunman Secondary and is suitable for children 4-6 years old.Please note the following:All participants including adults should register for 1 ticket. Each ticket admits 1 person only. Parents to register separate tickets for themselves and their children.Children must be accompanied by an adult during the session at all timesArrive 10 mins before the session starts. Seats of late attendees will be given to waitlist. NLB reserves the right to deny entry to participants who do not abide by the ground rules.,https://www.eventbrite.sg/o/golibrary-national-library-board-singapore-26735252849,https://www.eventbrite.sg/e/caring-for-the-environment-where-is-my-food-produced-tickets-672042656677,Singapore
Mangroves: More Than Meets The Eye,"August 06, 2023, 04:00 PM","August 06, 2023, 05:00 PM","6 Bayfront Avenue, Singapore, 018974, Singapore","This event is part of the Waves of Change Festival 2023 held at ArtScience Museum on the 5th to 27th of August 2023.Mangroves: More Than Meets The EyeMangroves are amazing ecosystems that do so much for our planet. They serve as nurseries for young marine life, giving them a safe place to grow. They protect coastal communities from big storms and help stop the land from being washed away. They are also superheroes fighting climate change by storing a lot of carbon. However, coastal development, unsustainable aquaculture and sea-level rise pose unprecedented threats to these fragile ecosystems now.Join us in this sharing about the wonders of mangroves to people in Singapore and what they are doing to protect them. This sharing will feature voices from students Enya Wong from Nanyang Girls High School and Chloe DeCourcy Hallinan from Raffles Girls Primary School, as well as Dr. Siti M. Yaakub, Director of the International Blue Carbon Institute of Conservation International. About the host: Conservation International Singapore is a non-profit with a focus on education and partnerships for the environment.Moderator: Saravanan Sinniah, Senior Programme Coordinator, Conservation International SingaporeLocation: ArtScience Cinema, Level 4For the full festival line-up, click HERE!Please note that there are limited seats to all talks. Priority would be given to ticket holders and visitors are highly encouraged to pre-book for events. Event registration begins 15 minutes before the start of the event. 5 minutes after the start of each segment, all unaccounted seats will be released for walk-in guests at a first come first served basis.Notice of Filming and PhotographyPhotography and video recording may occur at the venue for the purpose of promoting our activities. Parents and guardians, please advise facilitators if you would like your child to be excluded from this.CancellationsShould you be unable to attend, please cancel your ticket as soon as possible so that someone else may enjoy the experience. You can also email us at info@coastalnatives.sg. Thank you!(P﻿hoto by Saravanan.S)",https://www.eventbrite.sg/o/coastal-natives-24443432626,https://www.eventbrite.sg/e/mangroves-more-than-meets-the-eye-tickets-681403204327,Singapore
